302.1956520244461, 78.575
300.17224290682327, 78.575
297.83355228894465, 78.4625
290.82310743042046, 78.35
282.3082311528296, 78.35
272.6730201481422, 78.35
256.2102593678804, 78.4625
241.79620215390023, 78.4625
232.53972063518344, 78.4625
228.54141997420194, 78.575
228.7912343039304, 78.6875
232.1022743212547, 78.575
237.47886885651343, 78.6875
243.86213449435292, 78.6875
250.56576254308635, 78.6875
256.90051479972936, 78.6875
263.1164726125491, 78.6875
269.40191913479424, 78.6875
275.82003536428675, 78.6875
282.05612787073204, 78.4625
288.48816438635566, 78.4625
295.24312647801867, 78.575
302.1956520244461, 78.4625
308.46003299866913, 78.575
314.8579298690329, 78.575
320.7553014274249, 78.575
326.6586732933412, 78.575
332.6952137313734, 78.6875
338.1016684173836, 78.6875
343.38579281551455, 78.6875
348.54725108902295, 78.575
353.33049620977, 78.575
358.1815665637952, 78.575
362.5254608475306, 78.575
366.48892725469534, 78.6875
370.007191130586, 78.575
373.20748101841565, 78.575
375.8330485401728, 78.575
378.0753360849175, 78.575
380.5108110698801, 78.575
382.94731944004354, 78.575
385.06407399787975, 78.4625
386.9248971106391, 78.4625
388.7221269019359, 78.4625
390.71257431904417, 78.4625
392.4467531299039, 78.4625
394.3099743824858, 78.575
396.0452425489034, 78.575
397.7810366743512, 78.4625
399.19577665299136, 78.4625
400.4178790149554, 78.35
401.64024242875104, 78.35
402.86286706173826, 78.2375
404.1501227473551, 78.35
405.5664387521095, 78.4625
406.8543032876408, 78.35
407.49834438027017, 78.35
408.07804342107164, 78.4625
408.52896111052394, 78.35
409.302045657494, 78.4625
410.3974278614427, 78.6875
412.20204480947274, 78.575
412.58882264012544, 78.6875
409.68862716006777, 78.6875
403.7639156193893, 78.8
395.53103420716025, 78.6875
385.76983240545076, 78.6875
374.80829413611235, 78.4625
363.35628426425683, 78.575
351.99078793977566, 78.4625
340.9022895357788, 78.4625
331.6145284621289, 78.575
325.0076629347176, 78.4625
320.88219246359574, 78.4625
318.7888451107318, 78.35
318.02781505839573, 78.4625
318.7888451107318, 78.35
320.56497007628525, 78.4625
323.42059622299854, 78.35
326.46814809793733, 78.35
329.644386072909, 78.4625
333.07668022182054, 78.4625
336.0657043907869, 78.575
337.84713372867054, 78.6875
337.2108459983191, 78.6875
334.3484167486242, 78.6875
333.07668022182054, 78.6875
332.250201253769, 78.575
330.91536897091373, 78.6875
328.8183966975109, 78.6875
325.38862359350026, 78.8
322.40510141596394, 78.8
320.24776503117926, 78.8
318.1546464716018, 78.8
314.92131061807214, 78.9125
309.59973661928785, 78.8
294.16938512077866, 78.8
277.4571528534271, 78.8
263.3049379078022, 78.575
250.62844936718238, 78.8
238.79250451950483, 78.8
227.042756280839, 78.6875
216.1888162546291, 78.575
206.59906644268227, 78.575
197.5839429942296, 78.4625
189.1408268109847, 78.4625
181.26727939168782, 78.4625
174.20856142900453, 78.6875
167.89995870787055, 78.6875
161.28928548146274, 78.8
154.74761433182246, 78.8
149.3838597295341, 78.8
